BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE,SALE DATE
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5615,54,,C0,1165 46TH   STREET,,11219,3,0,3," 4,007 "," 3,170 ",1905,1,C0," 2,000,000 ",3/30/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5615,56,,C0,1161 46TH STREET,,11219,3,0,3," 3,005 "," 3,806 ",1910,1,C0, -,7/17/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5616,16,,C0,1228 45TH STREET,,11219,3,0,3," 2,504 "," 4,900 ",1960,1,C0, -,2/5/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5616,18,,C0,1232 45TH STREET,,11219,3,0,3," 2,504 "," 3,900 ",1960,1,C0, -,2/16/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5616,49,,C0,1263 46TH   STREET,,11219,3,0,3," 2,104 "," 3,780 ",1970,1,C0," 975,000 ",5/19/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5618,63,,C0,1441 46TH   STREET,,11219,3,0,3," 4,007 "," 4,316 ",1920,1,C0," 1,940,000 ",11/19/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5622,57,,C0,1241 47TH STREET,,11219,3,0,3," 2,504 "," 2,210 ",1905,1,C0, -,5/23/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5623,21,,C0,1336 46TH STREET,,11219,3,0,3," 2,204 "," 4,083 ",1925,1,C0," 1,400,000 ",1/4/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5624,18,,C0,1428 46 STREET,,11219,3,0,3," 2,003 "," 3,720 ",1960,1,C0, -,3/14/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5628,13,,C0,1218 47TH STREET,,11219,3,0,3," 2,404 "," 3,888 ",1965,1,C0, -,9/1/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5628,116,,C0,1228 47TH STREET,,11219,3,0,3," 2,404 "," 4,464 ",1965,1,C0," 1,800,000 ",1/19/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5630,36,,C0,1472 47TH   STREET,,11219,3,0,3," 2,604 "," 4,800 ",1970,1,C0, -,5/4/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5630,36,,C0,1472 47TH   STREET,,11219,3,0,3," 2,604 "," 4,800 ",1970,1,C0, -,5/4/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5630,51,,C0,1465 48TH   STREET,,11219,3,0,3," 2,003 "," 3,280 ",1970,1,C0, -,4/12/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5637,23,,C0,842 49TH STREET,,11220,3,0,3," 2,000 "," 3,016 ",1965,1,C0," 1,340,000 ",9/7/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5641,67,,C0,1225 50TH   STREET,,11219,3,0,3," 2,003 "," 2,536 ",1920,1,C0, -,10/21/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5643,56,,C0,1453 50TH   STREET,,11219,3,0,3," 4,007 "," 6,004 ",1975,1,C0, -,10/19/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5645,43,,C0,982 50TH   STREET,,11219,3,0,3," 2,003 "," 2,161 ",1901,1,C0, -,10/26/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5645,66,,C0,933 51ST STREET,,11219,3,0,3," 2,713 "," 4,116 ",1931,1,C0, -,9/8/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5649,55,,C0,1357 51ST STREET,,11219,3,0,3," 2,003 "," 3,619 ",1975,1,C0, -,2/24/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5651,45,,C0,5120 9TH AVENUE,,11220,3,0,3," 2,408 "," 2,822 ",1955,1,C0, -,2/8/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5651,50,,C0,869 52 STREET,,11220,3,0,3," 2,003 "," 2,700 ",1990,1,C0, -,4/8/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5654,35,,C0,1170 51ST   STREET,,11219,3,0,3," 2,003 "," 2,080 ",1915,1,C0, -,10/29/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5657,17,,C0,1430 51ST   STREET,,11219,3,0,3," 5,008 "," 5,160 ",1925,1,C0," 2,150,000 ",3/2/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5657,24,,C0,1446 51ST STREET,,11219,3,0,3," 3,806 "," 6,300 ",1979,1,C0, -,7/21/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5661,14,,C0,1122 52ND STREET,,11219,3,0,3," 2,454 "," 2,520 ",1920,1,C0," 1,700,000 ",7/26/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5661,56,,C0,1145 53RD STREET,,11219,3,0,3," 2,554 "," 2,750 ",1920,1,C0, -,9/29/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5663,64,,C0,1325 53RD STREET,,11219,3,0,3," 4,007 "," 3,760 ",1910,1,C0, -,6/3/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5663,64,,C0,1325 53RD STREET,,11219,3,0,3," 4,007 "," 3,760 ",1910,1,C0," 1,585,000 ",6/3/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5665,31,,C0,860 53 STREET,,11220,3,0,3," 2,003 "," 1,480 ",1920,1,C0, -,11/25/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5665,48,,C0,873 54TH   STREET,,11220,3,0,3," 2,020 "," 2,380 ",1910,1,C0," 1,300,000 ",7/29/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5668,16,,C0,1122 53RD   STREET,,11219,3,0,3," 2,554 "," 2,400 ",1920,1,C0, -,1/25/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5668,24,,C0,1146 53RD   STREET,,11219,3,0,3," 2,454 "," 2,400 ",1920,1,C0," 1,450,000 ",7/1/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5670,55,,C0,1365 54TH STREET,,11219,3,0,3," 2,805 "," 2,200 ",1920,1,C0, -,12/2/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5671,46,,C0,1467 54 STREET,,11219,3,0,3," 2,003 "," 3,600 ",1967,1,C0, -,6/22/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5677,57,,C0,1337 55TH STREET,,11219,3,0,3," 2,003 "," 3,648 ",1960,1,C0, -,2/8/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5678,62,,C0,1429 55TH STREET,,11219,3,0,3," 2,404 "," 4,032 ",1960,1,C0, -,2/29/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5680,43,,C0,5504 FORT HAMILTON PARKWA,,11219,3,0,3," 2,220 "," 3,036 ",1915,1,C0, -,5/23/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5681,61,,C0,1031 56TH ST,,11219,3,0,3," 2,346 "," 3,680 ",1920,1,C0," 689,310 ",9/26/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5682,62,,C0,1141 56TH STREET,,11219,3,0,3," 2,805 "," 2,600 ",1925,1,C0, -,2/29/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5684,38,,C0,1356 55TH STREET,,11219,3,0,3," 2,354 "," 3,864 ",1965,1,C0, -,11/9/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5684,68,,C0,1335 56TH   STREET,,11219,3,0,3," 2,504 "," 4,200 ",1925,1,C0, -,7/1/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5687,17,,C0,928 56TH   STREET,,11219,3,0,3," 2,646 "," 3,800 ",1925,1,C0," 1,400,000 ",1/14/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5687,21,,C0,932 56TH   STREET,,11219,3,0,3," 2,300 "," 2,150 ",1925,1,C0," 1,280,000 ",8/8/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5687,55,,C0,963 57TH STREET,,11219,3,0,3," 2,379 "," 2,094 ",1925,1,C0, -,8/9/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5688,52,,C0,1065 57TH STREET,,11219,3,0,3," 4,508 "," 3,014 ",1925,1,C0, -,3/15/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5689,33,,C0,1154 56TH   STREET,,11219,3,0,3," 3,175 "," 3,595 ",1960,1,C0," 1,995,000 ",1/19/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5692,13,,C0,1420 56TH STREET,,11219,3,0,3," 2,500 "," 4,100 ",1965,1,C0, -,11/1/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5696,58,,C0,1147 58TH STREET,,11219,3,0,3," 2,000 "," 1,808 ",1925,1,C0, -,9/27/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5698,14,,C0,1318 57TH   STREET,,11219,3,0,3," 2,650 "," 3,000 ",1910,1,C0, -,7/25/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5699,38,,C0,5716 15TH AVENUE,,11219,3,0,3," 2,803 "," 3,706 ",1960,1,C0, -,5/31/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5702,33,,C0,1062 58TH   STREET,,11219,3,0,3," 2,003 "," 2,970 ",1915,1,C0, -,2/26/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5702,33,,C0,1062 58TH   STREET,,11219,3,0,3," 2,003 "," 2,970 ",1915,1,C0, -,2/26/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5703,19,,C0,1144 58TH   STREET,,11219,3,0,3," 2,003 "," 4,949 ",2015,1,C0, -,12/15/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5703,20,,C0,1146 58TH   STREET,,11219,3,0,3," 2,003 "," 4,949 ",2015,1,C0, -,12/15/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5704,6,,C0,5811 12TH AVENUE,,11219,3,0,3," 3,000 "," 4,500 ",1975,1,C0," 800,000 ",4/21/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5705,14,,C0,1320 58TH STREET,,11219,3,0,3," 2,000 "," 3,000 ",1997,1,C0, -,12/31/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5706,17,,C0,1424 58TH   STREET,,11219,3,0,3," 3,100 "," 3,250 ",1970,1,C0," 1,400,000 ",3/11/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5706,70,,C0,1419 59TH STREET,,11219,3,0,3," 2,204 "," 3,960 ",1993,1,C0, -,1/14/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5706,76,,C0,1407 59TH   STREET,,11219,3,0,3," 1,680 "," 3,198 ",1970,1,C0," 1,615,000 ",1/25/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5709,38,,C0,5904 11TH   AVENUE,,11219,3,0,3," 6,017 "," 3,150 ",1960,1,C0, -,3/24/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5713,36,,C0,1470 59TH STREET,,11219,3,0,3," 4,007 "," 5,115 ",1975,1,C0," 780,000 ",3/1/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5713,36,,C0,1470 59TH STREET,,11219,3,0,3," 4,007 "," 5,115 ",1975,1,C0," 725,000 ",2/1/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5729,39,,C0,927 63RD STREET,,11219,3,0,3," 2,500 "," 2,360 ",1925,1,C0, -,12/24/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5730,30,,C0,1058 62ND   STREET,,11219,3,0,3," 4,000 "," 2,070 ",1920,1,C0," 980,000 ",10/8/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5732,46,,C0,1281 TABOR COURT,,11219,3,0,3," 1,958 "," 2,739 ",1930,1,C0," 1,300,000 ",12/7/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5733,28,,C0,1350 62 STREET,,11219,3,0,3," 2,850 "," 2,032 ",1930,1,C0, -,6/24/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5733,106,,C0,6209 13TH AVENUE,,11219,3,0,3," 1,202 "," 2,856 ",1930,1,C0, -,12/30/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5736,19,,C0,930 63RD STREET,,11219,3,0,3," 1,950 "," 2,711 ",1920,1,C0, -,11/11/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5736,34,,C0,927-929 64TH   STREET,,11219,3,0,3," 4,000 "," 3,200 ",1920,1,C0," 1,800,000 ",1/15/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5737,65,,C0,1031 64TH  STREET,,11219,3,0,3," 2,708 "," 2,552 ",1925,1,C0," 1,025,000 ",1/25/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5744,1,,C0,1001 65TH STREET,,11219,3,0,3," 2,800 "," 2,904 ",1925,1,C0, -,7/2/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5744,1,,C0,1001 65TH   STREET,,11219,3,0,3," 2,800 "," 2,904 ",1925,1,C0, -,10/13/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5744,20,,C0,1034 64 STREET,,11219,3,0,3," 2,917 "," 2,520 ",1920,1,C0," 1,230,000 ",9/30/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5744,64,,C0,1055 65TH STREET,,11219,3,0,3," 2,400 "," 2,080 ",1925,1,C0, -,5/20/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5744,83,,C0,1019 65TH   STREET,,11219,3,0,3," 2,625 "," 2,508 ",1925,1,C0, -,3/24/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,5747,58,,C0,1353 65TH STREET,,11219,3,0,3," 2,000 "," 2,805 ",1950,1,C0," 1,325,000 ",5/2/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,6555,25,,C0,1374 DAHILL RD,,11204,3,0,3," 2,500 "," 2,644 ",1940,1,C0, -,4/28/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,6555,34,,C0,2347 61ST STREET,,11204,3,0,3," 2,475 "," 3,534 ",1940,1,C0, -,10/8/15
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,6556,54,,C0,2351 62ND STREET,,11204,3,0,3," 2,600 "," 2,842 ",1930,1,C0," 1,390,000 ",3/15/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,6558,45,,C0,6312 24TH AVENUE,,11204,3,0,3," 2,625 "," 4,347 ",1930,1,C0," 1,540,300 ",9/20/16
3,BOROUGH PARK,03  THREE FAMILY DWELLINGS,1,6560,16,,C0,1468 DAHILL ROAD,,11204,3,0,3," 2,925 "," 4,086 ",1920,1,C0, -,8/10/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5291,1018,,R3,1132 37TH   STREET,3F,11218,1,0,1, -, -,1997,1,R3, -,9/20/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5380,1101,,R6,4214 17TH AVENUE,1,11204,1,0,1, -, -,1925,1,R6, -,6/29/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5380,1101,,R6,4214 17TH AVENUE,1,11204,1,0,1, -, -,1925,1,R6," 760,000 ",5/27/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5380,1101,,R6,4214 17TH   AVENUE,1,11204,1,0,1, -, -,1925,1,R6, 10,5/24/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5380,1102,,R6,4214 17TH   AVENUE,2,11204,1,0,1, -, -,1925,1,R6, 10,5/24/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5381,1303,,R3,1642 41ST STREET,3,11218,1,0,1, -, -,2015,1,R3," 1,200,000 ",3/28/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5394,1203,,R6,553 DAHILL ROAD,3,11218,1,0,1, -, -,1944,1,R6," 775,000 ",9/15/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5436,1003,,R3,1550 46TH STREET,3,11219,1,0,1, -, -,1991,1,R3, -,11/19/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5440,1201,,R3,29 LAWRENCE AVENUE,1,11230,1,0,1, -, -,2005,1,R3," 1,100,000 ",2/4/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5443,1201,,R6,1612 47TH   STREET,1,11204,1,0,1, -, -,1980,1,R6, -,11/26/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5443,1203,,R6,1612 47TH   STREET,3,11204,1,0,1, -, -,1980,1,R6, -,11/26/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5461,1003,,R6,5014 19TH AVENUE,3,11204,1,0,1, -, -,1910,1,R6," 900,000 ",9/20/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5465,1101,,R3,1551 52ND   STREET,1,11219,1,0,1, -, -,2004,1,R3," 825,000 ",2/11/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5467,1001,,R6,5110 OLD NEW UTRECHT ROAD,A,11204,1,0,1, -, -,1990,1,R6, -,6/16/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5467,1003,,R6,5110 OLD NEW UTRECHT ROAD,A,11204,1,0,1, -, -,1990,1,R6, -,11/18/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5476,1303,,R3,5207 20TH AVENUE,3,11204,1,0,1, -, -,2004,1,R3, -,5/23/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5491,1002,,R6,1542 56TH   STREET,2ND,11219,1,0,1, -, -,1990,1,R6, -,12/22/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5495,1315,,R3,2109 57TH   STREET,3,11204,1,0,1, -, -,0,1,R3," 535,000 ",9/16/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5495,1328,,R3,2119 57TH STREET,1,11204,1,0,1, -, -,0,1,R3, -,3/28/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5495,1329,,R3,2119 57TH STREET,2,11204,1,0,1, -, -,0,1,R3, -,3/28/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5495,1330,,R3,2119 57TH STREET,3,11204,1,0,1, -, -,0,1,R3, -,3/28/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5495,1603,,R6,2049 57TH   STREET,3,11204,1,0,1, -, -,2013,1,R6, -,11/10/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5498,1003,,R3,1714 57TH ST,3,11204,1,0,1, -, -,0,1,R3," 750,000 ",2/18/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5501,1002,,R6,2128 57 STREET,2,11204,1,0,1, -, -,2007,1,R6," 260,000 ",7/28/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5502,1303,,R6,5817 15TH AVENUE,3,11219,1,0,1, -, -,2012,1,R6," 600,000 ",10/14/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5502,1402,,R6,5815 15TH AVENUE,2,11219,1,0,1, -, -,2012,1,R6," 560,222 ",10/9/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5503,1102,,R3,1633 59TH   STREET,2,11204,1,0,1, -, -,1998,1,R3, -,12/22/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5512,1002,,R3,1855 60TH   STREET,2A,11204,1,0,1, -, -,0,1,R3, -,3/29/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5588,1001,,R6,1163 41ST STREET,1,11218,1,0,1, -, -,2008,1,R6," 885,877 ",10/22/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5588,1002,,R6,1163 41ST STREET,2,11218,1,0,1, -, -,2008,1,R6," 705,000 ",5/10/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5588,1002,,R6,1163 41ST STREET,2,11218,1,0,1, -, -,2008,1,R6," 498,000 ",10/13/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5588,1010,,R6,1169 41ST STREET,1,11218,1,0,1, -, -,2008,1,R6," 687,318 ",5/18/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5592,2202,,R6,1151 42ND   STREET,2,11219,1,0,1, -, -,2005,1,R6," 805,000 ",5/5/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5593,1013,,R3,4109 12TH AVENUE,1A,11219,1,0,1, -, -,1994,1,R3," 950,000 ",6/7/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5600,1104,,R3,1450 42ND STREET,2B,11219,1,0,1, -, -,0,1,R3," 950,000 ",4/11/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5604,1003,,R3,1269 44TH STREET,3,11219,1,0,1, -, -,0,1,R3," 800,000 ",4/21/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5609,1403,,R6,1113 45TH   STREET,3,11219,1,0,1, -, -,0,1,R6," 600,000 ",12/15/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5610,1102,,R3,1204 44TH STREET,2,11219,1,0,1, -, -,1999,1,R3, 10,5/31/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5610,1302,,R6,1208 44TH STREET,2,11219,1,0,1, -, -,1989,1,R6, -,6/8/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5615,1003,,R6,1148 45TH STREET,3,11219,1,0,1, -, -,1989,1,R6, -,12/15/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5618,1001,,R3,1454 45TH STREET,1,11219,1,0,1, -, -,0,1,R3," 675,000 ",1/13/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5618,1003,,R3,1454 45TH STREET,3,11219,1,0,1, -, -,0,1,R3, -,3/15/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5623,1502,,R6,1347 47TH   STREET,2,11219,1,0,1, -, -,1965,1,R6, -,5/25/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5628,1702,,R3,1225 48TH   STREET,2,11219,1,0,1, -, -,2005,1,R3, -,5/5/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5634,1301,,R7,1254 48TH STREET,1,11219,0,1,1, -, -,0,1,R7, -,9/15/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5640,1103,,R6,4921 11TH   AVENNUE,2,11219,1,0,1, -, -,1905,1,R6, -,10/26/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5643,1002,,R3,1438 49TH   STREET,2,11219,1,0,1, -, -,0,1,R3," 1,127,500 ",7/12/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5647,1201,,R6,1170 50TH   STREET,1,11219,1,0,1, -, -,1905,1,R6, -,3/7/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5647,1202,,R6,1170 50TH   STREET,2,11219,1,0,1, -, -,1905,1,R6, -,7/15/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5647,1202,,R6,1170 50TH   STREET,2,11219,1,0,1, -, -,1905,1,R6, -,3/7/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5652,1002,,R6,948 51ST   STREET,2,11219,1,0,1, -, -,1920,1,R6, -,4/12/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5663,1201,,R7,1337 53RD   STREET,1,11219,0,1,1, -, -,1930,1,R7, -,6/2/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5663,1201,,R7,1337 53RD   STREET,1,11219,0,1,1, -, -,1930,1,R7, -,6/2/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5664,1401,,R6,1462 52ND STREET,1,11219,1,0,1, -, -,1986,1,R6, -,6/8/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5671,1501,,R6,1466 53RD   STREET,1,11219,1,0,1, -, -,2013,1,R6," 840,000 ",11/25/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5681,1001,,R3,1052 55TH STREET,1,11219,1,0,1, -, -,2008,1,R3, -,2/8/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5683,1401,,R6,1262 55TH   STREET,1,11219,1,0,1, -, -,1975,1,R6, -,1/13/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5683,1402,,R6,1262 55TH   STREET,2,11219,1,0,1, -, -,1975,1,R6, -,1/13/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1C,5683,1403,,R6,1262 55TH   STREET,3,11219,1,0,1, -, -,1975,1,R6, -,1/13/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1023,,R3,5620 12TH   AVENUE,3,11219,1,0,1, -, -,0,1,R3, -,1/13/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1101,,R3,1121 57TH STREET,1,11219,1,0,1, -, -,2015,1,R3, -,2/24/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1101,,R3,1121 57TH STREET,1,11219,1,0,1, -, -,2015,1,R3," 941,881 ",2/24/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1102,,R3,1121 57TH STREET,2,11219,1,0,1, -, -,2015,1,R3," 952,063 ",3/2/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1102,,R3,1121 57TH STREET,2,11219,1,0,1, -, -,2015,1,R3, -,2/24/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1103,,R3,1121 57TH STREET,3,11219,1,0,1, -, -,2015,1,R3," 748,413 ",3/7/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1103,,R3,1121 57TH STREET,3,11219,1,0,1, -, -,2015,1,R3, -,2/24/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1201,,R3,1117 57TH STREET,1,11219,1,0,1, -, -,2014,1,R3," 990,000 ",2/11/16
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1202,,R3,1117 57TH STREET,2,11219,1,0,1, -, -,2014,1,R6," 712,775 ",12/15/15
3,BOROUGH PARK,04  TAX CLASS 1 CONDOS,1A,5689,1203,,R3,1117 57TH STREET,3,11219,1,0,1, -, -,2014,1,R3," 916,425 ",2/16/16
